date,알루미늄_서구산_excl,알루미늄_서구산_incl,알루미늄_비서구산_excl,알루미늄_비서구산_incl,구리_9999pct이상_excl,구리_9999pct이상_incl,납_9999pct이상_excl,납_9999pct이상_incl,아연_excl,아연_incl,주석_9985pct이상_excl,주석_9985pct이상_incl,주석_9999pct이상_excl,주석_9999pct이상_incl,니켈_합금용_excl,니켈_합금용_incl,니켈_도금용_excl,니켈_도금용_incl
2017-08-11,2318,2550,2309,2540,7245,7970,2818,3100,3345,3680,23954,26350,24018,26420,12136,13350,12190,13410
2017-08-04,2318,2550,2309,2540,7081,7790,2745,3020,3345,3680,23672,26040,23736,26110,11772,12950,11818,13000
2017-07-28,2318,2550,2318,2550,6818,7500,2681,2950,3327,3660,23363,25700,23472,25820,11427,12570,11481,12630
2017-07-21,2354,2590,2354,2590,6818,7500,2818,3100,3436,3780,23472,25820,23581,25940,11200,12320,11245,12370
2017-07-14,2445,2690,2436,2680,6890,7580,2845,3130,3436,3780,23772,26150,23890,26280,11209,12330,11254,12380
2017-07-07,2381,2620,2372,2610,6854,7540,2809,3090,3345,3680,23209,25530,23327,25660,11209,12330,11254,12380
2017-06-30,2345,2580,2345,2580,6654,7320,2663,2930,3199,3520,22799,25080,22918,25210,10881,11970,10927,12020
2017-06-23,2327,2560,2327,2560,6545,7200,2527,2780,3009,3310,22563,24820,22681,24950,10627,11690,10681,11750
2017-06-16,2354,2590,2354,2590,6490,7140,2527,2780,2972,3270,22500,24750,22609,24870,10600,11660,10645,11710
2017-06-09,2381,2620,2381,2620,6490,7140,2554,2810,3090,3400,23572,25930,23690,26060,10700,11770,10754,11830
2017-06-02,2418,2660,2409,2650,6518,7170,2527,2780,3199,3520,23772,26150,23963,26360,11000,12100,11027,12130
2017-05-26,2390,2630,2381,2620,6427,7070,2545,2800,3109,3420,,,23645,26010,11027,12130,11054,12160
2017-05-19,2345,2580,2327,2560,6345,6980,2645,2910,3163,3480,,,,,11100,12210,11127,12240
2017-05-12,2400,2640,2381,2620,6490,7140,2709,2980,3181,3500,,,,,11127,12240,11163,12280
2017-05-04,2418,2660,2409,2650,6554,7210,2700,2970,3190,3510,,,,,11218,12340,11245,12370
2017-04-28,2400,2640,2390,2630,6490,7140,2654,2920,3172,3490,,,,,11363,12500,11390,12530
2017-04-21,2400,2640,2390,2630,6627,7290,2790,3070,3209,3530,,,,,11945,13140,11972,13170
2017-04-14,2418,2660,2409,2650,6672,7340,2790,3070,3309,3640,,,,,12018,13220,12045,13250
2017-04-07,2400,2640,2390,2630,6672,7340,2818,3100,3381,3720,,,,,11663,12830,11672,12840
2017-03-31,2363,2600,2354,2590,6654,7320,2836,3120,3427,3770,,,23672,26040,11818,13000,11845,13030
2017-03-24,2345,2580,2336,2570,6827,7510,2790,3070,3436,3780,,,23709,26080,12209,13430,12236,13460
2017-03-17,2363,2600,2354,2590,6790,7470,2818,3100,3381,3720,,,,,12563,13820,12590,13850
2017-03-10,2390,2630,2381,2620,6945,7640,2809,3090,3463,3810,,,,,13081,14390,13109,14420
2017-03-03,2354,2590,2345,2580,6990,7690,2809,3090,3518,3870,,,,,12954,14250,12981,14280
2017-02-24,2336,2570,2327,2560,7045,7750,2881,3170,3554,3910,,,,,13054,14360,13081,14390
2017-02-17,2290,2520,2272,2500,6899,7590,2945,3240,3527,3880,,,22781,25060,12536,13790,12572,13830
2017-02-10,2281,2510,2263,2490,6945,7640,2936,3230,3536,3890,,,23663,26030,12227,13450,12254,13480
2017-02-03,2336,2570,2318,2550,6999,7700,2999,3300,3509,3860,24145,26560,24345,26780,11772,12950,11799,12980
2017-01-26,2336,2570,2318,2550,6909,7600,2918,3210,3499,3850,25036,27540,25236,27760,12381,13620,12409,13650
2017-01-20,2300,2530,2290,2520,6999,7700,2818,3100,3509,3860,25772,28350,25981,28580,12972,14270,12999,14300
2017-01-13,2236,2460,2227,2450,6827,7510,2663,2930,3381,3720,25945,28540,26154,28770,12790,14070,12818,14100
2016-12-29,2263,2490,2254,2480,6699,7370,2754,3030,3354,3690,25845,28430,26045,28650,13563,14920,13581,14940
2016-12-23,2236,2460,2218,2440,6836,7520,2909,3200,3427,3770,25572,28130,25772,28350,13981,15380,13999,15400
2016-12-16,2209,2430,2190,2410,6963,7660,2890,3180,3390,3730,25336,27870,25536,28090,14072,15480,14090,15500
2016-12-09,2209,2430,2190,2410,6909,7600,2954,3250,3399,3740,25354,27890,25554,28110,13954,15350,13963,15360
2016-12-02,2272,2500,2254,2480,6890,7580,2845,3130,3354,3690,25836,28420,26054,28660,14281,15710,14299,15730
2016-11-25,2209,2430,2200,2420,6581,7240,2754,3030,3209,3530,24690,27160,24890,27380,13854,15240,13872,15260
2016-11-18,2190,2410,2172,2390,6309,6940,2645,2910,3063,3370,25509,28060,25699,28270,13727,15100,13754,15130
2016-11-11,2154,2370,2145,2360,5754,6330,2581,2840,3009,3310,24827,27310,25027,27530,12609,13870,12645,13910
2016-11-04,2081,2290,2072,2280,5518,6070,2536,2790,2881,3170,,,24263,26690,12372,13610,12399,13640
2016-10-28,2018,2220,2009,2210,5390,5930,2454,2700,2772,3050,,,23290,25620,12227,13450,12254,13480
2016-10-21,2072,2280,2054,2260,5481,6030,2481,2730,2754,3030,,,23099,25410,12463,13710,12490,13740
2016-10-14,2036,2240,2018,2220,5445,5990,2509,2760,2836,3120,,,23154,25470,11990,13190,12018,13220
2016-10-13,2036,2240,2018,2220,5445,5990,2509,2760,2836,3120,,,23154,25470,11990,13190,12018,13220
2016-10-12,2036,2240,2018,2220,5445,5990,2509,2760,2836,3120,,,23154,25470,11990,13190,12018,13220
2016-10-11,2036,2240,2018,2220,5445,5990,2509,2760,2836,3120,22981,25280,23154,25470,11990,13190,12018,13220
2016-10-10,2036,2240,2018,2220,5445,5990,2509,2760,2836,3120,22981,25280,23154,25470,11990,13190,12018,13220
2016-10-07,1990,2190,1981,2180,5436,5980,2436,2680,2763,3040,22636,24900,22809,25090,12290,13520,12318,13550
2016-10-06,1990,2190,1981,2180,5436,5980,2436,2680,2763,3040,22636,24900,22809,25090,12290,13520,12318,13550
2016-10-05,1990,2190,1981,2180,5436,5980,2436,2680,2763,3040,22636,24900,22809,25090,12290,13520,12318,13550
2016-10-04,1990,2190,1981,2180,5436,5980,2436,2680,2763,3040,22636,24900,22809,25090,12290,13520,12318,13550
2016-09-30,1990,2190,1981,2180,5463,6010,2363,2600,2700,2970,22345,24580,22509,24760,12263,13490,12290,13520
2016-09-29,1990,2190,1981,2180,5463,6010,2363,2600,2700,2970,22345,24580,22509,24760,12263,13490,12290,13520
2016-09-28,1990,2190,1981,2180,5463,6010,2363,2600,2700,2970,22345,24580,22509,24760,12263,13490,12290,13520
2016-09-27,1990,2190,1981,2180,5463,6010,2363,2600,2700,2970,22345,24580,22509,24760,12263,13490,12290,13520
2016-09-26,1990,2190,1981,2180,5463,6010,2363,2600,2700,2970,22345,24580,22509,24760,12263,13490,12290,13520
2016-09-23,2018,2220,1999,2200,5472,6020,2345,2580,2700,2970,22181,24400,22354,24590,12427,13670,12454,13700
2016-09-22,1981,2180,1972,2170,5445,5990,2363,2600,2709,2980,22309,24540,22481,24730,12254,13480,12281,13510
2016-09-21,1972,2170,1963,2160,5481,6030,2418,2660,2745,3020,22509,24760,22681,24950,12218,13440,12245,13470
2016-09-20,1972,2170,1963,2160,5454,6000,2390,2630,2681,2950,22318,24550,22490,24740,12009,13210,12036,13240
2016-09-19,1963,2160,1954,2150,5481,6030,2372,2610,2636,2900,22045,24250,22236,24460,11536,12690,11563,12720
2016-09-13,1945,2140,1927,2120,5290,5820,2290,2520,2681,2950,21927,24120,22118,24330,11881,13070,11909,13100
2016-09-12,1927,2120,1918,2110,5200,5720,2281,2510,2681,2950,21927,24120,22118,24330,12045,13250,12072,13280
2016-09-09,1936,2130,1918,2110,5209,5730,2290,2520,2718,2990,22127,24340,22309,24540,11954,13150,11981,13180
2016-09-08,1936,2130,1918,2110,5181,5700,2281,2510,2727,3000,22063,24270,22254,24480,11772,12950,11799,12980
2016-09-07,1954,2150,1945,2140,5227,5750,2345,2580,2763,3040,22445,24690,22636,24900,11818,13000,11845,13030
2016-09-06,1945,2140,1936,2130,5236,5760,2372,2610,2809,3090,,,22327,24560,11663,12830,11690,12860
2016-09-05,1981,2180,1972,2170,5290,5820,2372,2610,2854,3140,,,22490,24740,11772,12950,11799,12980
2016-09-02,2009,2210,1999,2200,5318,5850,2363,2600,2836,3120,,,22381,24620,11654,12820,11681,12850
2016-09-01,1999,2200,1990,2190,5272,5800,2318,2550,2790,3070,,,21918,24110,11418,12560,11445,12590
2016-08-31,2027,2230,2018,2220,5281,5810,2309,2540,2800,3080,21745,23920,21936,24130,11545,12700,11572,12730
2016-08-30,2054,2260,2045,2250,5318,5850,2309,2540,2818,3100,,,22136,24350,11572,12730,11609,12770
2016-08-29,2036,2240,2027,2230,5263,5790,2290,2520,2790,3070,,,21918,24110,11463,12610,11490,12640
2016-08-26,2045,2250,2027,2230,5290,5820,2281,2510,2772,3050,,,21800,23980,11518,12670,11554,12710
2016-08-25,2054,2260,2045,2250,5318,5850,2281,2510,2763,3040,,,22036,24240,11754,12930,11781,12960
2016-08-24,2072,2280,2063,2270,5372,5910,2272,2500,2781,3060,21572,23730,21763,23940,11999,13200,12027,13230
2016-08-23,2090,2300,2081,2290,5472,6020,2290,2520,2781,3060,,,21809,23990,12118,13330,12145,13360
2016-08-22,2072,2280,2063,2270,5490,6040,2300,2530,2763,3040,,,21645,23810,12127,13340,12154,13370
2016-08-19,2072,2280,2063,2270,5445,5990,2300,2530,2745,3020,,,21254,23380,11999,13200,12027,13230
2016-08-18,2090,2300,2072,2280,5409,5950,2281,2510,2718,2990,,,21209,23330,11863,13050,11899,13090
2016-08-17,2054,2260,2045,2250,5381,5920,2245,2470,2654,2920,20754,22830,20936,23030,11736,12910,11763,12940
2016-08-16,2054,2260,2045,2250,,,2263,2490,2700,2970,,,20963,23060,12145,13360,12172,13390
2016-08-12,2027,2230,2018,2220,,,2218,2440,2700,2970,,,21018,23120,12354,13590,12381,13620
2016-08-11,2009,2210,1999,2200,,,2190,2410,2700,2970,20963,23060,21154,23270,12445,13690,12472,13720
2016-08-10,2018,2220,2009,2210,5418,5960,2190,2410,2718,2990,21036,23140,21218,23340,12472,13720,12509,13760
2016-08-09,2027,2230,2018,2220,,,2181,2400,2727,3000,,,21154,23270,12490,13740,12518,13770
2016-08-08,2036,2240,2027,2230,5445,5990,2181,2400,2718,2990,,,21236,23360,12463,13710,12490,13740
2016-08-05,2018,2220,1999,2200,5500,6050,2200,2420,2718,2990,,,20918,23010,12372,13610,12399,13640
2016-08-04,2045,2250,2027,2230,5572,6130,2218,2440,2745,3020,,,20909,23000,12563,13820,12590,13850
2016-08-03,2009,2210,1999,2200,5554,6110,2218,2440,2727,3000,20645,22710,20836,22920,12463,13710,12490,13740
2016-08-02,2018,2220,2009,2210,5527,6080,2218,2440,2718,2990,,,,,12454,13700,12481,13730
2016-08-01,2054,2260,2045,2250,5645,6210,2245,2470,2718,2990,20663,22730,20854,22940,12472,13720,12499,13750
2016-07-29,2018,2220,2009,2210,5636,6200,2227,2450,2681,2950,20654,22720,20845,22930,12590,13850,12618,13880
2016-07-28,2018,2220,2009,2210,5636,6200,2245,2470,2672,2940,20736,22810,20936,23030,12309,13540,12336,13570
2016-07-27,2018,2220,2009,2210,5727,6300,2281,2510,2736,3010,20718,22790,20909,23000,12318,13550,12345,13580
2016-07-26,2036,2240,2027,2230,5699,6270,2300,2530,2763,3040,20781,22860,,,12481,13730,12509,13760
2016-07-25,2036,2240,2018,2220,5718,6290,2290,2520,2745,3020,20709,22780,,,12381,13620,12409,13650
2016-07-22,2027,2230,2009,2210,5790,6370,2318,2550,2763,3040,20845,22930,,,12799,14080,12836,14120
2016-07-21,2063,2270,2054,2260,5799,6380,2318,2550,2763,3040,20918,23010,,,12654,13920,12681,13950
2016-07-20,2081,2290,2063,2270,5790,6370,2318,2550,2745,3020,20672,22740,,,12572,13830,12599,13860
2016-07-19,2100,2310,2081,2290,5745,6320,2309,2540,2727,3000,20945,23040,,,12554,13810,12581,13840
2016-07-18,2100,2310,2090,2300,5699,6270,2336,2570,2700,2970,21145,23260,,,12218,13440,12254,13480
2016-07-15,2127,2340,2118,2330,5745,6320,2363,2600,2690,2960,21145,23260,,,12354,13590,12381,13620
2016-07-14,2127,2340,2118,2330,5790,6370,2363,2600,2700,2970,21181,23300,,,12436,13680,12463,13710
2016-07-13,2136,2350,2127,2340,5718,6290,2354,2590,2727,3000,21227,23350,,,12618,13880,12645,13910
2016-07-12,2109,2320,2100,2310,5572,6130,2300,2530,2663,2930,21072,23180,,,12090,13300,12118,13330
2016-07-11,2154,2370,2145,2360,5609,6170,2327,2560,2709,2980,21318,23450,,,12054,13260,12081,13290
2016-07-08,2109,2320,2100,2310,5545,6100,2309,2540,2636,2900,21100,23210,,,11818,13000,11854,13040
2016-07-07,2145,2360,2136,2350,5663,6230,2354,2590,2672,2940,21490,23640,,,12209,13430,12236,13460
2016-07-06,2090,2300,2081,2290,5690,6260,2318,2550,2654,2920,21090,23200,,,11745,12920,11772,12950
2016-07-05,2072,2280,2063,2270,5736,6310,2327,2560,2645,2910,21318,23450,,,12227,13450,12254,13480
2016-07-04,2090,2300,2072,2280,5754,6330,2327,2560,2681,2950,20645,22710,,,11945,13140,11972,13170
2016-07-01,2090,2300,2072,2280,5718,6290,2263,2490,2636,2900,20272,22300,,,11409,12550,11436,12580
2016-06-30,2081,2290,2072,2280,5745,6320,2263,2490,2645,2910,20463,22510,,,11463,12610,11490,12640
2016-06-29,2090,2300,2072,2280,5781,6360,2236,2460,2654,2920,20445,22490,,,11454,12600,11481,12630
2016-06-28,2072,2280,2063,2270,5699,6270,2218,2440,2581,2840,20554,22610,,,11127,12240,11163,12280
2016-06-27,2100,2310,2081,2290,5672,6240,2227,2450,2609,2870,20890,22980,,,11154,12270,11181,12300
2016-06-24,2072,2280,2063,2270,5636,6200,2190,2410,2563,2820,20481,22530,,,11118,12230,11145,12260
2016-06-23,2072,2280,2063,2270,5554,6110,2181,2400,2581,2840,20445,22490,,,11163,12280,11190,12310
2016-06-22,2072,2280,2063,2270,5527,6080,2181,2400,2554,2810,20481,22530,,,11136,12250,11163,12280
2016-06-21,2081,2290,2072,2280,5518,6070,2200,2420,2545,2800,20354,22390,,,11290,12420,11318,12450
2016-06-20,2081,2290,2072,2280,5463,6010,2190,2410,2536,2790,20618,22680,,,11145,12260,11172,12290
2016-06-17,2063,2270,2045,2250,5445,5990,2200,2420,2545,2800,20563,22620,,,10900,11990,10927,12020
2016-06-16,2090,2300,2081,2290,5572,6130,2190,2410,2609,2870,20545,22600,,,11118,12230,11154,12270
2016-06-15,2081,2290,2063,2270,5409,5950,2181,2400,2581,2840,20545,22600,,,10927,12020,10963,12060
2016-06-14,2081,2290,2063,2270,5481,6030,,,2654,2920,20736,22810,,,10936,12030,10963,12060
2016-06-13,2027,2230,2009,2210,5400,5940,,,2654,2920,20545,22600,,,10909,12000,10945,12040
2016-06-10,2009,2210,1999,2200,5354,5890,,,2609,2870,,,,,10836,11920,10863,11950
2016-06-09,2036,2240,2027,2230,5436,5980,,,2600,2860,,,,,10872,11960,10900,11990
2016-06-08,1999,2200,1990,2190,5463,6010,2154,2370,2545,2800,,,,,10481,11530,10518,11570
2016-06-07,2018,2220,2009,2210,5709,6280,2227,2450,2627,2890,,,,,10772,11850,10800,11880
2016-06-03,2009,2210,1999,2200,5636,6200,2209,2430,2581,2840,,,,,10563,11620,10600,11660
2016-06-02,2054,2260,2045,2250,5690,6260,2209,2430,2581,2840,,,,,10627,11690,10654,11720
2016-06-01,2036,2240,2027,2230,5763,6340,2200,2420,2518,2770,,,,,10563,11620,10590,11650
2016-05-31,2036,2240,2027,2230,5790,6370,2200,2420,2490,2740,,,,,10554,11610,10581,11640
2016-05-30,2018,2220,2009,2210,5727,6300,2172,2390,2472,2720,,,,,10445,11490,10472,11520
2016-05-27,2018,2220,2009,2210,5690,6260,2145,2360,2445,2690,,,,,10418,11460,10454,11500
2016-05-26,2009,2210,1999,2200,5681,6250,2100,2310,2390,2630,,,19345,21280,10381,11420,10409,11450
2016-05-25,2045,2250,2036,2240,5672,6240,2136,2350,2409,2650,,,19536,21490,10536,11590,10563,11620
2016-05-24,2018,2220,2009,2210,5572,6130,2127,2340,2400,2640,,,19845,21830,10363,11400,10390,11430
2016-05-23,2027,2230,2009,2210,5627,6190,2163,2380,2445,2690,20209,22230,20418,22460,10636,11700,10663,11730
2016-05-20,2027,2230,2009,2210,5636,6200,2172,2390,2436,2680,20318,22350,20518,22570,10709,11780,10745,11820
2016-05-19,2018,2220,2009,2210,5627,6190,2181,2400,2445,2690,20472,22520,20672,22740,10727,11800,10754,11830
2016-05-18,1990,2190,1981,2180,5627,6190,2181,2400,2445,2690,20536,22590,20736,22810,10836,11920,10872,11960
2016-05-17,1999,2200,1990,2190,5645,6210,2227,2450,2454,2700,20572,22630,20781,22860,10809,11890,10836,11920
2016-05-16,1972,2170,1954,2150,5590,6150,2181,2400,2427,2670,20127,22140,20336,22370,10636,11700,10663,11730
2016-05-13,1972,2170,1954,2150,5536,6090,2163,2380,2390,2630,20009,22010,20209,22230,10545,11600,10572,11630
2016-05-12,1999,2200,1990,2190,5672,6240,2245,2470,2436,2680,20754,22830,20954,23050,10890,11980,10918,12010
2016-05-11,1999,2200,1981,2180,5663,6230,2236,2460,2390,2630,20781,22860,20981,23080,10727,11800,10754,11830
2016-05-10,1990,2190,1981,2180,5636,6200,2209,2430,2363,2600,20727,22800,20927,23020,10536,11590,10572,11630
2016-05-09,2018,2220,2009,2210,5727,6300,2209,2430,2400,2640,20781,22860,20981,23080,10972,12070,11000,12100
2016-05-04,2036,2240,2027,2230,5781,6360,2200,2420,2372,2610,20336,22370,20527,22580,11363,12500,11390,12530
2016-05-03,2090,2300,2081,2290,5918,6510,2245,2470,2418,2660,20245,22270,20436,22480,11263,12390,11290,12420
2016-05-02,2100,2310,2081,2290,5927,6520,2245,2470,2427,2670,20272,22300,20463,22510,11272,12400,11299,12430
2016-04-29,2090,2300,2072,2280,5809,6390,2181,2400,2390,2630,20109,22120,20309,22340,11090,12200,11118,12230
2016-04-28,2081,2290,2063,2270,5809,6390,2172,2390,2381,2620,20272,22300,20463,22510,11081,12190,11109,12220
2016-04-27,2081,2290,2072,2280,5890,6480,2200,2420,2400,2640,20727,22800,20927,23020,11100,12210,11127,12240
2016-04-26,2081,2290,2072,2280,5909,6500,2200,2420,2372,2610,20700,22770,20900,22990,10990,12090,11027,12130
2016-04-25,2072,2280,2063,2270,5927,6520,2227,2450,2400,2640,20627,22690,20818,22900,10909,12000,10936,12030
2015-04-22,2400,2640,2381,2620,6627,7290,2427,2670,2572,2830,17254,18980,17436,19180,14281,15710,14309,15740
2016-04-21,2027,2230,2018,2220,5836,6420,2200,2420,2409,2650,20172,22190,20363,22400,11100,12210,11136,12250
2016-04-20,1990,2190,1981,2180,5790,6370,2190,2410,2409,2650,20127,22140,20327,22360,11045,12150,11072,12180
2016-04-19,2009,2210,1999,2200,5745,6320,2154,2370,2336,2570,20263,22290,20463,22510,11027,12130,11054,12160
2016-04-18,1963,2160,1945,2140,5699,6270,2145,2360,2309,2540,20309,22340,20500,22550,10727,11800,10763,11840
2016-04-15,1981,2180,1972,2170,5772,6350,2163,2380,2318,2550,20500,22550,20700,22770,10918,12010,10954,12050
2016-04-14,1963,2160,1954,2150,5718,6290,2190,2410,2318,2550,20209,22230,20409,22450,10809,11890,10836,11920
2016-04-12,1899,2090,1890,2080,5527,6080,2127,2340,2172,2390,19818,21800,20009,22010,10336,11370,10363,11400
2016-04-11,1927,2120,1909,2100,5545,6100,2145,2360,2190,2410,20127,22140,20318,22350,10390,11430,10418,11460
2016-04-08,1899,2090,1890,2080,5536,6090,2145,2360,2181,2400,19827,21810,20027,22030,10181,11200,10209,11230
2016-04-07,1918,2110,1909,2100,5718,6290,2163,2380,2254,2480,19718,21690,19909,21900,10454,11500,10481,11530
2016-04-06,1918,2110,1909,2100,5699,6270,2145,2360,2254,2480,19500,21450,19700,21670,10318,11350,10345,11380
2016-04-05,1927,2120,1918,2110,5645,6210,2145,2360,2290,2520,19709,21680,19900,21890,10100,11110,10127,11140
